"Date-Location","MinTemp","MaxTemp","Rainfall","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Temp9am","Temp3pm","RainToday","RainTomorrow","RainTomorrow"
"2009-02-25-Perth",14.2,22.2,0,15,39,4,15,11,15,77,93,1006.7,1006.6,18.6,17.3,0,0,1
"2009-02-26-Perth",10,23.5,7.6,14,33,4,14,6,15,74,45,1016.5,1015.8,15.8,21.7,1,1,0
"2009-02-27-Perth",14.4,29.2,0,14,39,6,14,15,19,64,40,1016,1012.4,17.9,27.6,0,1,0
"2009-02-28-Perth",15.4,36.8,0,4,37,6,9,13,9,52,23,1009.4,1005.7,21.8,35.4,0,1,0
"2009-03-01-Perth",21.7,33,0.2,5,39,4,15,7,13,62,49,1005.7,1002.5,25.3,30.8,0,1,0
"2009-03-02-Perth",18.1,23.5,0.2,14,54,16,14,20,30,67,44,1009,1010.8,18.1,21.4,0,1,0
"2009-03-03-Perth",7.7,26,0,10,31,8,8,11,13,58,25,1025.5,1023,14.4,24.6,0,1,0
"2009-03-04-Perth",13.6,30.7,0,7,39,6,6,17,13,48,20,1027,1022.6,16.8,29.3,0,1,0
"2009-03-05-Perth",15.8,33.8,0,5,35,7,8,11,9,51,16,1023.8,1019.7,20,32.8,0,1,0
"2009-03-06-Perth",14.4,33.4,0,14,41,9,14,9,17,40,23,1019.2,1016.6,23,32.3,0,1,0
"2009-03-07-Perth",17,31.8,0,6,43,6,9,20,11,59,25,1020.4,1016.9,18.9,30.3,0,1,0
"2009-03-08-Perth",16.8,34.3,0,14,33,7,8,11,7,45,20,1016.3,1013.6,21.5,33.5,0,1,0
"2009-03-09-Perth",14.2,35.3,0,14,31,5,15,7,17,44,15,1015.7,1014,23.6,34,0,1,0
"2009-03-10-Perth",15.5,37.2,0,13,28,7,15,7,15,43,14,1013.5,1011.5,23.7,34.9,0,1,0
"2009-03-11-Perth",13.3,30.8,0,16,35,13,14,9,9,50,28,1012.5,1011.6,20.8,30.2,0,1,0
"2009-03-12-Perth",19.3,26.6,0,11,37,7,13,4,19,68,51,1014.2,1013,20.3,25.9,0,1,0
"2009-03-13-Perth",14,27.4,0,14,44,10,14,11,15,60,40,1019.7,1017.8,17.2,26.1,0,1,0
"2009-03-14-Perth",14.1,31.6,0,8,37,6,7,17,13,52,28,1021.5,1016.4,16.4,29.7,0,1,0
"2009-03-15-Perth",16.4,39.8,0,7,33,7,6,13,7,33,18,1013.9,1010.5,22.9,36.9,0,1,0
"2009-03-16-Perth",16.2,30.8,0,15,30,7,15,6,11,58,48,1012,1011.1,22.2,29.5,0,1,0
"2009-03-17-Perth",19.1,24.5,0,16,39,12,15,11,19,68,61,1013.3,1012.9,21.5,22.5,0,1,0
"2009-03-18-Perth",15.6,24,0.8,16,33,11,13,7,15,84,39,1017,1016.1,17.7,22.8,0,1,0
"2009-03-19-Perth",10.3,25.4,0,16,31,10,14,7,17,64,39,1016.6,1012.3,16.3,24.5,0,1,0
"2009-03-20-Perth",14.9,25,0,12,37,15,15,9,17,61,42,1011,1010.5,20.8,23.8,0,0,1
"2009-03-21-Perth",12.1,24.1,2.8,14,28,5,15,7,13,82,35,1016.8,1015.6,16,23.8,1,1,0
"2009-03-23-Perth",13.8,24.7,0,14,31,4,13,9,17,70,60,1014,1013.3,18.2,23.5,0,0,1
"2009-03-24-Perth",13.6,25,2.6,12,28,5,14,7,13,83,44,1016.7,1015.8,17.6,24.5,1,1,0
"2009-03-25-Perth",15.5,25.4,0.2,16,30,8,14,9,13,84,45,1019.4,1018.4,18.5,25,0,1,0
"2009-03-26-Perth",15.9,31.3,0,6,31,6,11,15,11,63,33,1021.7,1018.5,18.8,30.4,0,1,0
"2009-03-28-Perth",16.9,27,0,14,46,11,16,17,20,76,50,1019.6,1016.6,18.2,26.1,0,1,0
"2009-03-29-Perth",16.9,26.1,0,9,37,6,9,13,15,55,37,1021.4,1017.2,19.8,25.4,0,1,0
"2009-03-30-Perth",17.4,25.3,0,14,44,9,14,9,19,70,52,1015.8,1012.2,19.3,24.8,0,1,0
"2009-03-31-Perth",14.8,25.4,0,14,44,11,16,13,22,74,47,1017.1,1015.2,18.4,23.4,0,1,0
"2009-04-01-Perth",11.8,23.4,0,14,41,10,16,15,20,58,37,1023.4,1020.1,15.6,21.7,0,1,0
"2009-04-02-Perth",9.5,24.6,0,14,37,8,14,7,20,58,39,1025.2,1022.5,16.5,23,0,1,0
"2009-04-03-Perth",13.5,28.3,0,6,35,6,7,13,9,58,29,1027.8,1024.3,17.8,28.1,0,1,0
"2009-04-04-Perth",14.5,29.7,0,6,30,6,9,7,9,52,20,1028.2,1024.1,18.5,28.9,0,1,0
"2009-04-05-Perth",14.4,28,0,9,33,9,6,11,17,55,25,1028.2,1023.4,18.7,27.5,0,1,0
"2009-04-06-Perth",14.6,29.2,0,5,37,9,7,11,15,53,21,1024.9,1019.9,19.2,28.8,0,1,0
"2009-04-07-Perth",16,32,0,5,37,5,7,19,11,39,21,1022,1017.8,23.3,31.6,0,1,0
"2009-04-08-Perth",13,34,0,5,33,5,13,19,13,28,14,1018.9,1016,25.2,32.5,0,1,0
"2009-04-09-Perth",14.4,33.5,0,6,30,7,11,11,11,33,18,1017.6,1014.4,24.1,32.3,0,1,0
"2009-04-10-Perth",17,35.5,0,6,33,7,6,17,9,51,17,1015.6,1010.8,22,34.7,0,1,0
"2009-04-11-Perth",13.8,28.8,0,13,22,5,13,6,11,74,58,1013.9,1011.7,21.8,26.2,0,1,0
"2009-04-12-Perth",15.6,34.3,0,5,46,7,7,17,20,21,8,1015.5,1012.2,25.9,33.8,0,1,0
"2009-04-13-Perth",20.9,24.8,0,5,41,6,10,15,6,51,74,1013.5,1012.4,21.8,20.6,0,0,1
"2009-04-14-Perth",15.1,27.8,4.8,9,37,7,14,6,13,65,57,1015.7,1013.8,21.1,24.8,1,1,0
"2009-04-15-Perth",13.4,24.9,0,14,33,6,16,11,17,59,46,1018.5,1014.8,18.2,23.5,0,1,0
"2009-04-16-Perth",11.3,27.3,0,7,28,7,16,9,9,56,39,1016.2,1012.1,18.3,27.1,0,1,0
"2009-04-17-Perth",12.8,29.4,0,16,24,6,14,9,15,52,40,1013.5,1011.6,21.1,27.9,0,1,0
"2009-04-18-Perth",15.5,25.5,0,7,30,10,4,9,6,51,64,1014.8,1012.8,21.5,23.3,0,1,0
"2009-04-19-Perth",13.3,29.7,0,14,28,7,14,7,13,63,46,1015.1,1012,22.4,27,0,1,0
"2009-04-20-Perth",14.9,27.3,0,16,24,16,14,6,13,80,50,1013.9,1010.8,19.4,26.4,0,1,0
"2009-04-21-Perth",13.4,30.1,0,16,31,8,15,4,15,53,34,1009.4,1005.7,21.9,28.4,0,1,0
"2009-04-22-Perth",15.3,20.9,0,14,46,10,16,7,22,67,42,1012.1,1014,18.8,19.2,0,1,0
"2009-04-25-Perth",13.9,22.3,0,11,24,9,14,2,11,68,56,1024.1,1021.8,19.3,21.7,0,1,0
"2009-04-26-Perth",9.6,26.1,0,13,28,7,13,7,13,76,51,1023.4,1019.9,17.1,23.7,0,1,0
"2009-04-27-Perth",11.4,28.5,0,16,26,7,14,7,11,56,35,1020.1,1018,19.4,25.6,0,1,0
"2009-04-28-Perth",13.3,28.5,0,9,31,9,6,9,9,63,33,1024.1,1020.4,19.3,28.2,0,1,0
"2009-04-30-Perth",10,22.9,0,16,33,11,16,9,19,71,49,1025.1,1022.3,16.1,21.2,0,1,0
"2009-05-01-Perth",11.3,25,0,9,28,6,8,13,9,60,32,1028.4,1024.7,15.2,24.6,0,1,0
"2009-05-02-Perth",9.9,28.1,0,5,24,6,4,6,6,46,23,1027.1,1023.4,18.3,28,0,1,0
"2009-05-03-Perth",8.7,27.7,0,5,22,5,11,9,7,52,27,1026.3,1023.3,17.6,26.4,0,1,0
"2009-05-04-Perth",9.1,28.4,0,5,24,7,5,7,7,41,21,1026.1,1023.2,18.9,28,0,1,0
"2009-05-05-Perth",8.7,28.5,0,7,24,6,6,7,9,41,21,1028.4,1025.8,18.6,27.4,0,1,0
"2009-05-06-Perth",9.5,27.4,0,5,30,7,9,11,9,42,22,1029.8,1026.2,17.9,26.6,0,1,0
"2009-05-07-Perth",8.4,26.6,0,4,26,7,9,7,9,48,25,1028.8,1025.4,19,25.5,0,1,0
"2009-05-08-Perth",7.6,25.6,0,7,26,5,6,7,9,50,25,1028.6,1024.4,17.6,24.5,0,1,0
"2009-05-09-Perth",6.5,26.3,0,4,28,5,14,9,9,50,29,1025,1020.8,17.5,24.6,0,1,0
"2009-05-11-Perth",11.4,26,0,14,33,8,16,7,17,61,45,1021.5,1019.5,18,23.8,0,1,0
"2009-05-12-Perth",13.5,25,0,7,30,7,8,13,11,62,30,1026.3,1023.3,17,23.9,0,1,0
"2009-05-13-Perth",11.9,24.7,0,7,30,6,11,11,13,67,42,1026.9,1023.1,16.9,23.4,0,1,0
"2009-05-14-Perth",9,24.5,0,14,20,6,13,6,9,57,33,1025.4,1021.7,15.7,23.6,0,1,0
"2009-05-15-Perth",6.3,25.3,0,14,24,7,13,7,11,58,27,1023.4,1019.8,15,24,0,1,0
"2009-05-16-Perth",5.1,24.9,0,16,22,5,9,9,7,53,24,1022.1,1018.1,14.7,24.3,0,1,0
"2009-05-17-Perth",6.4,26.4,0,12,24,5,2,9,9,47,20,1018.1,1014,16.7,25.7,0,1,0
"2009-05-18-Perth",5.9,23,0,15,22,5,15,2,13,62,55,1014.9,1013.4,12.7,21.9,0,1,0
"2009-05-19-Perth",10.4,23.5,0,14,26,3,15,9,11,74,57,1016.4,1014.5,17,23.1,0,1,0
"2009-05-20-Perth",13.2,26,0,2,33,4,2,7,11,87,44,1012.9,1007.5,16.7,25.4,0,0,1
"2009-05-21-Perth",16.2,23.7,12.2,1,65,3,15,17,22,90,86,999.3,998.9,19.6,15.1,1,0,1
"2009-05-22-Perth",9.9,17.5,12,13,70,15,15,20,24,51,62,1003.2,1005.5,15.2,15.1,1,0,1
"2009-05-23-Perth",11.8,16.1,21,14,46,16,11,15,17,94,64,1009.2,1009.7,13.2,14.9,1,1,0
"2009-05-24-Perth",4.8,18.8,0.8,13,22,5,15,7,2,80,49,1018.7,1017,10.7,18.2,0,1,0
"2009-05-26-Perth",6.7,23.2,0,5,28,7,7,11,15,54,30,1018.4,1015.5,14.4,23,0,1,0
"2009-05-27-Perth",12.2,23.1,0,5,26,7,7,11,11,48,31,1017.9,1015.5,16,22.6,0,1,0
"2009-05-28-Perth",12.6,24.2,0,5,31,7,6,15,13,48,30,1018.5,1016.5,15.9,23.1,0,1,0
"2009-05-29-Perth",11.3,24.4,0,5,35,7,7,11,11,53,31,1020.1,1017.2,16.5,24.3,0,1,0
"2009-05-30-Perth",13.1,26.7,0,5,28,5,7,15,6,56,38,1018,1015.4,16.8,26,0,1,0
"2009-06-01-Perth",13.2,26.2,0,2,24,7,4,6,9,73,37,1019,1015.3,15.9,25.2,0,0,1
"2009-06-02-Perth",10.5,23.6,4,13,20,5,15,9,11,93,62,1017.4,1015.2,15.4,22,1,0,1
"2009-06-03-Perth",10.1,20.4,3.8,16,43,5,14,7,17,93,65,1019.8,1017.3,13.6,18.7,1,1,0
"2009-06-05-Perth",7.3,19.1,0.6,16,26,11,14,9,15,85,60,1022.9,1021.2,12.9,18.8,0,1,0
"2009-06-06-Perth",6,20,0,14,24,5,16,7,7,89,49,1026.4,1024.4,12.7,19.8,0,1,0
"2009-06-07-Perth",5.8,17.5,0,10,20,7,16,7,7,92,51,1027.5,1023.6,10.5,17.1,0,1,0
"2009-06-08-Perth",5,21,0,4,22,4,5,2,7,83,42,1024.8,1021.7,11.2,20.5,0,1,0
"2009-06-09-Perth",4.3,23.1,0,5,31,5,3,11,11,69,27,1019.4,1014.4,12.2,23,0,0,1
"2009-06-10-Perth",11.9,22,1.2,12,31,3,15,7,15,90,58,1012.7,1011.7,17.3,20.8,1,0,1
"2009-06-11-Perth",12.2,17,22.2,16,39,13,10,6,13,93,86,1011.2,1010,13.8,13.3,1,0,1
"2009-06-12-Perth",5.2,15.4,8.6,14,17,7,14,7,4,95,62,1018.1,1018.1,9.5,15,1,1,0
"2009-06-14-Perth",3.4,19.4,0,13,17,5,15,9,9,84,54,1028.2,1026.3,9,18.5,0,1,0
"2009-06-15-Perth",8.2,21.1,0,3,20,5,12,9,9,85,47,1026.2,1023.3,12,20.4,0,1,0
"2009-06-16-Perth",6.1,21.4,0,4,22,5,3,9,9,70,34,1024.1,1020.5,11.1,20.4,0,1,0
"2009-06-17-Perth",4.7,20.8,0,2,33,4,1,9,15,65,47,1019.8,1015.3,10.8,20.1,0,1,0
"2009-06-18-Perth",10.5,19.7,0,2,39,1,1,4,7,82,81,1014.7,1011.8,13.8,18.3,0,0,1
"2009-06-19-Perth",13.1,16.6,14.2,14,63,15,13,20,26,78,47,1005.1,1009.6,16.5,14.3,1,0,1
"2009-06-20-Perth",11.2,18.3,8,15,54,12,12,15,20,70,63,1014,1011.5,14.9,17,1,0,1
"2009-06-21-Perth",10.4,14.8,17.4,13,46,10,10,13,15,79,49,1017.4,1017.1,10.5,14.5,1,1,0
"2009-06-22-Perth",7.6,15.7,0,8,22,7,6,7,9,71,54,1019.2,1015.7,9.6,14.9,0,0,1
"2009-06-24-Perth",9.2,17.5,11.8,12,48,4,2,17,13,94,73,1002.1,999.1,12,16.4,1,0,1
"2009-06-25-Perth",12,20,12.8,13,44,15,12,15,15,70,68,1006.4,1008,17.3,18,1,1,0
"2009-06-26-Perth",9.5,16.6,0.6,4,41,5,3,11,15,89,86,1009.1,1004.7,12.8,15.9,0,0,1
"2009-06-27-Perth",12.8,18,4.8,12,61,12,12,17,22,67,56,1004.6,1003.8,15.5,17.9,1,0,1
"2009-06-28-Perth",13,19.3,9.8,2,50,15,12,15,20,85,63,1004.5,1002.2,14.6,19.1,1,0,1
"2009-06-29-Perth",13.7,16,23.2,2,72,15,15,22,30,72,77,996.4,996.9,15,13.2,1,0,1
"2009-06-30-Perth",9.1,15.9,8.4,13,48,15,14,19,15,76,69,1010.1,1012.4,13.3,13.9,1,1,0
"2009-07-02-Perth",2.6,17.4,0,13,19,9,10,2,9,96,51,1029.8,1026.7,8.4,17,0,1,0
"2009-07-03-Perth",4.8,17.9,0,5,31,6,5,9,15,75,53,1028.3,1023.4,10.6,17.4,0,1,0
"2009-07-04-Perth",8.3,18.1,0,4,22,5,10,11,2,74,58,1022.5,1019.2,12.4,17.4,0,1,0
"2009-07-05-Perth",6.6,21,0,5,22,7,5,7,13,83,46,1020.2,1016.4,11.5,20.9,0,0,1
"2009-07-06-Perth",11.5,19.1,4.2,5,43,5,15,17,17,96,68,1010,1009,13.2,18.7,1,0,1
"2009-07-07-Perth",8.6,18.5,3.2,12,26,4,12,4,7,88,49,1017.6,1016.4,11.7,17.5,1,0,1
"2009-07-08-Perth",10.7,18.3,1.2,5,31,5,3,9,13,84,47,1015.5,1011.6,13.3,16.7,1,0,1
"2009-07-09-Perth",11.6,18.9,16,13,33,15,12,2,15,96,56,1004.9,1005.3,13.9,17.7,1,0,1
"2009-07-10-Perth",10.8,17.8,16.4,13,52,15,14,9,15,78,84,1007.1,1008.9,12.6,15,1,0,1
"2009-07-11-Perth",7.9,17.4,4,13,22,4,13,4,9,85,50,1014.3,1013.5,11,17.1,1,1,0
"2009-07-12-Perth",5.4,16.9,0,10,24,10,8,7,6,87,44,1022.5,1022.2,9.4,15.9,0,1,0
"2009-07-13-Perth",2.2,16.9,0,10,20,5,10,9,11,90,51,1028.4,1026.8,7.9,16.4,0,1,0
"2009-07-14-Perth",1.5,17.7,0,4,28,9,5,6,11,87,51,1028.5,1024.4,8.1,17.4,0,1,0
"2009-07-15-Perth",5.5,21.6,0,12,46,5,3,17,20,62,25,1020.2,1014.3,12.4,21.2,0,0,1
"2009-07-16-Perth",12.3,17.2,8.6,13,56,15,12,19,15,59,69,1012.8,1010.9,14.6,15.2,1,0,1
"2009-07-17-Perth",12.8,18.1,7.8,14,43,13,13,19,19,61,53,1015.5,1015.8,16,16.9,1,1,0
"2009-07-18-Perth",13.5,19.5,0.2,2,48,12,1,13,13,64,86,1017.3,1013,16.2,15.7,0,0,1
"2009-07-19-Perth",10.6,16.3,30.6,1,50,8,3,6,6,95,85,1008.5,1005,11.1,13.3,1,0,1
"2009-07-20-Perth",8.1,14.3,24,13,63,15,12,20,22,62,59,1001.6,1002.2,11.1,12.5,1,0,1
"2009-07-21-Perth",8.6,16,9.6,15,54,14,14,13,15,69,65,1012.3,1014.9,14.1,15.6,1,0,1
"2009-07-22-Perth",7.5,17.4,4,1,35,4,1,7,15,97,67,1019,1015.9,11.2,16.6,1,0,1
"2009-07-23-Perth",11.2,16,11,16,26,11,11,7,11,91,59,1018.3,1018,11.9,15.4,1,1,0
"2009-07-24-Perth",3.4,15.8,0,13,30,11,14,6,20,84,44,1022.5,1020,9.2,15.1,0,0,1
"2009-07-25-Perth",7,14.7,1.6,14,37,10,11,9,13,74,46,1027.3,1027.5,10,14.5,1,1,0
"2009-07-26-Perth",2.7,15.2,0,11,22,9,14,11,13,65,53,1032.4,1030.3,10.5,14.5,0,1,0
"2009-07-27-Perth",5,16.3,0,11,15,5,8,9,6,75,58,1033,1030.8,9.8,15.6,0,1,0
"2009-07-28-Perth",4,17.4,0,10,20,5,16,7,7,89,49,1033.7,1030.8,10,17.1,0,1,0
"2009-07-29-Perth",2.9,20.1,0,14,22,8,13,6,11,83,45,1033.5,1030.3,9.4,18.8,0,1,0
"2009-07-30-Perth",4.3,21.7,0,11,19,7,14,6,11,80,42,1031.8,1028.2,11,20.6,0,1,0
"2009-08-02-Perth",4.1,20.5,0,9,19,5,3,4,7,84,42,1026.8,1023.9,11.8,19.8,0,1,0
"2009-08-03-Perth",4.7,20.9,0,14,22,7,14,6,7,79,44,1025.3,1022.4,11.8,20.7,0,1,0
"2009-08-04-Perth",5.2,21,0,13,19,6,14,4,4,92,43,1022.5,1017.9,10.9,20.4,0,1,0
"2009-08-05-Perth",7.7,20.2,0,12,37,4,2,7,17,75,58,1015.4,1012,13.6,19.1,0,0,1
"2009-08-06-Perth",13.4,19.1,5.4,2,48,11,13,13,4,91,56,1014.3,1014.9,14.2,19,1,1,0
"2009-08-07-Perth",6.7,19.9,0,2,20,5,1,7,4,89,52,1018.8,1015.9,11.8,19.6,0,0,1
"2009-08-08-Perth",11.7,21.4,2.4,16,24,9,12,2,7,92,76,1014.8,1012.1,14.1,19.3,1,0,1
"2009-08-09-Perth",11.6,21.3,1.6,7,24,6,7,9,13,78,62,1013.2,1010.5,15.5,19.7,1,0,1
"2009-08-10-Perth",13.9,20,2,13,50,3,13,17,26,94,74,1005.8,1007.7,15.7,17.8,1,0,1
"2009-08-11-Perth",10.7,18,10,4,26,3,2,4,9,77,59,1015.5,1013,13.6,17.5,1,0,1
"2009-08-12-Perth",12.1,19,11,13,39,15,12,11,20,83,46,1010.4,1010.7,15.8,18.4,1,0,1
"2009-08-13-Perth",12.1,20.3,1.4,2,54,3,12,11,20,73,72,1010.3,1007.8,16.4,18.5,1,0,1
"2009-08-14-Perth",14.3,20.1,13.6,1,65,2,12,22,28,74,65,1006,1004.4,18.3,18.5,1,0,1
"2009-08-15-Perth",9.2,15,7.4,15,56,13,13,28,26,59,43,1009.4,1012.5,12,14.7,1,0,1
"2009-08-16-Perth",11.3,17.7,3.4,13,43,5,15,6,11,87,64,1019.2,1018.1,13.2,16.7,1,0,1
"2009-08-17-Perth",11.3,19.6,8.6,12,33,5,2,9,15,83,49,1019.1,1013.6,13.8,18.9,1,1,0
"2009-08-18-Perth",9.6,19.8,0.4,2,43,3,12,11,15,88,71,1009.4,1010.3,13.3,18.2,0,0,1
"2009-08-19-Perth",12.9,19.6,13.6,15,31,4,15,9,15,90,57,1016,1015.4,15.1,18.1,1,0,1
"2009-08-20-Perth",13.9,18.3,4.8,15,41,12,13,11,11,86,93,1015.2,1014.1,16.8,14.3,1,0,1
"2009-08-21-Perth",10.2,17.4,16.2,13,43,4,13,6,20,81,47,1014.2,1012,13.3,15.7,1,0,1
"2009-08-22-Perth",12.7,17.6,3.6,14,46,15,15,17,19,77,67,1011.6,1010.2,15.3,16.4,1,0,1
"2009-08-23-Perth",12.6,16.5,1.6,16,50,13,14,22,22,53,59,1013.8,1016,15.1,14.7,1,1,0
"2009-08-24-Perth",11.7,18,0.4,13,31,11,16,9,11,81,66,1020.4,1019.4,14.2,17.8,0,1,0
"2009-08-25-Perth",7.1,19.1,0,14,22,9,9,9,7,76,53,1024.1,1021.7,13.8,18.7,0,1,0
"2009-08-27-Perth",5.2,17.8,0,14,35,8,14,7,19,75,44,1014.5,1011,12.2,17.4,0,0,1
"2009-08-28-Perth",9.2,16.2,3.4,16,48,15,11,15,13,91,64,1010.3,1011.3,12.9,14.3,1,1,0
"2009-08-29-Perth",2.7,16,0,14,30,6,16,6,17,67,42,1026.2,1025.3,10.1,15.7,0,1,0
"2009-08-30-Perth",7.7,16.8,0.2,13,26,4,15,6,7,71,67,1029.2,1026.5,12.3,15.3,0,1,0
"2009-08-31-Perth",4.8,19,0,13,22,5,15,11,9,72,46,1025.1,1020.4,11.9,18.1,0,0,1
"2009-09-01-Perth",9,19.8,1.8,13,50,2,12,9,20,75,52,1015.5,1012.6,14.9,18.7,1,0,1
"2009-09-02-Perth",11.5,15.6,3.8,14,46,14,14,17,19,57,56,1018.2,1019.1,13.1,13.9,1,1,0
"2009-09-03-Perth",9.8,18,0.2,14,19,7,15,9,9,58,39,1023.7,1020.9,12.1,17.8,0,1,0
"2009-09-04-Perth",3.1,21.3,0,14,44,7,12,11,11,55,38,1016.8,1010.6,12.9,20.4,0,0,1
"2009-09-05-Perth",10.1,16.3,7.2,14,59,13,13,19,30,60,46,1013.6,1014.4,12.5,15.2,1,1,0
"2009-09-06-Perth",8.4,18.2,0.8,13,30,4,15,4,9,77,67,1021.3,1020,12.7,16.7,0,1,0
"2009-09-07-Perth",10.5,19.5,0.8,2,48,3,2,11,20,76,54,1020.8,1018.2,14.9,18.3,0,0,1
"2009-09-08-Perth",6.2,19.3,6,15,24,5,15,9,13,71,44,1021.8,1018.1,12.7,18.2,1,1,0
"2009-09-09-Perth",12.7,19.8,1,2,35,12,12,11,15,93,68,1015.4,1012.6,14.7,18.1,0,1,0
"2009-09-10-Perth",14.6,18.4,1,2,59,2,12,24,28,83,85,1004.4,1002.3,15.6,15.9,0,0,1
"2009-09-11-Perth",13.4,19.7,12,2,67,12,12,28,26,58,91,1006.2,1006.1,18,14.9,1,0,1
"2009-09-12-Perth",11.1,16.8,11.4,15,46,15,13,19,19,46,61,1015.2,1016.9,14.6,14.8,1,1,0
"2009-09-13-Perth",9.2,18.7,1,13,26,8,15,4,11,91,43,1023.6,1020.3,11.6,18.5,0,1,0
"2009-09-14-Perth",10,19.5,0.2,12,39,3,12,11,20,70,56,1017.6,1014.6,13.8,18.5,0,0,1
"2009-09-15-Perth",13.4,17.2,5.4,15,37,14,14,15,19,71,58,1011.9,1010.5,15.6,15.2,1,0,1
"2009-09-16-Perth",6.4,18.9,1.4,13,31,4,13,7,15,70,51,1018.7,1018.5,14.1,17.9,1,1,0
"2009-09-17-Perth",11,19.5,0.4,12,50,3,2,11,20,69,49,1018.5,1014.5,14.7,18.5,0,0,1
"2009-09-18-Perth",12.3,17.6,6.6,13,63,15,13,15,24,59,35,1017.1,1018.5,14.6,16.7,1,0,1
"2009-09-19-Perth",10.3,17.6,1.6,15,26,5,15,11,17,80,75,1020.5,1018.1,13.8,15.1,1,0,1
"2009-09-20-Perth",10.6,18.6,2.6,2,50,3,2,11,22,84,70,1013.4,1009.6,13.8,16.7,1,0,1
"2009-09-21-Perth",12.7,17.8,2.6,13,72,15,13,15,24,71,72,1009.7,1011.7,15,13.5,1,0,1
"2009-09-22-Perth",5.7,17.9,2,15,31,5,15,2,15,67,49,1023,1022.2,13.1,17.6,1,1,0
"2009-09-23-Perth",13.1,20.4,0.4,13,33,14,15,15,13,80,65,1022.1,1020.9,17.3,18.5,0,1,0
"2009-09-24-Perth",13.8,18.9,0.2,14,46,13,14,20,24,57,63,1021.6,1021.5,17.1,15.7,0,1,0
"2009-09-25-Perth",4.3,18.5,0,8,33,10,9,19,9,49,36,1029.3,1026.6,12.5,18.2,0,1,0
"2009-09-26-Perth",7.6,20.7,0,5,33,7,7,17,13,45,33,1029.7,1024.6,13.6,20,0,1,0
"2009-09-27-Perth",6.2,26,0,2,31,4,15,13,13,30,28,1020.4,1014.8,18.8,24.5,0,0,1
"2009-09-28-Perth",12.7,16.9,1.8,14,39,16,16,19,22,72,50,1013.4,1011.4,14.2,15.5,1,0,1
"2009-09-29-Perth",8.9,13.9,2.4,14,37,4,13,11,15,84,64,1008.5,1007.7,10.3,13,1,0,1
"2009-09-30-Perth",6.5,16.6,5.6,14,35,11,14,13,15,64,42,1019.1,1018.2,11.4,16.4,1,1,0
"2009-10-01-Perth",4.3,19.6,0,16,28,5,13,11,17,56,42,1023,1020.8,14.3,18.4,0,1,0
"2009-10-02-Perth",6.5,20.7,0,13,31,4,15,2,13,65,52,1021.2,1019.4,15.9,19.4,0,1,0
"2009-10-03-Perth",13.2,19.6,1,11,28,11,14,17,11,60,42,1023.5,1022.1,15.7,19.4,0,1,0
"2009-10-04-Perth",8.9,19.4,0,14,35,7,16,7,19,63,55,1024.8,1022.6,13.9,18,0,1,0
"2009-10-05-Perth",11.2,23.2,0,14,39,9,14,9,19,50,49,1021.3,1017.5,16.8,21.5,0,1,0
"2009-10-06-Perth",10.7,22.7,0,14,35,9,13,9,19,66,53,1018.9,1016.6,16.5,21.6,0,1,0
"2009-10-07-Perth",11.8,22.2,0,10,35,11,10,13,15,64,54,1018.3,1015.9,18.1,21.1,0,1,0
"2009-10-08-Perth",11.7,23,0,14,30,6,13,11,15,62,51,1015.8,1013.4,18,22,0,1,0
"2009-10-09-Perth",9.7,22.4,0,16,30,5,14,4,19,75,52,1013.9,1012,17.3,20.8,0,1,0
"2009-10-10-Perth",14.6,20.8,0,14,41,13,13,17,9,55,93,1015,1015.8,18.3,15.7,0,0,1
"2009-10-11-Perth",10.8,17.5,3.4,16,41,14,14,13,22,66,46,1023.9,1023.5,12.9,15.4,1,1,0
"2009-10-12-Perth",8.7,18.5,0.2,14,35,16,14,7,20,64,57,1025,1023.6,14.9,17,0,1,0
"2009-10-13-Perth",13.1,19.2,0,16,41,11,13,11,22,64,50,1025.6,1022.9,15.4,17.7,0,1,0
"2009-10-14-Perth",9.8,23,0,16,31,8,16,15,17,58,46,1025.1,1021.5,15.9,21.2,0,1,0
"2009-10-15-Perth",12.8,27.4,0,7,33,6,10,17,15,48,23,1024.5,1020.9,18.7,26.8,0,1,0
"2009-10-16-Perth",13.1,31.7,0,6,37,9,6,15,11,39,21,1023.4,1019,20.7,31.2,0,1,0
"2009-10-17-Perth",19,36.9,0,5,41,5,4,24,13,18,12,1018.3,1014.1,26.5,36.5,0,1,0
"2009-10-18-Perth",17.2,24.9,0,2,37,2,15,19,11,69,58,1016.5,1015.6,21.5,23.5,0,1,0
"2009-10-19-Perth",16.4,21.2,0,14,33,11,14,11,19,64,46,1020,1019.2,18,20.4,0,1,0
"2009-10-20-Perth",10.8,21.3,0,14,43,8,14,15,28,55,47,1022.9,1019.1,16.6,19.3,0,1,0
"2009-10-21-Perth",12.5,24.3,0,16,39,6,13,15,20,45,48,1017.7,1014.8,18.3,22.4,0,1,0
"2009-10-22-Perth",12.3,23.5,0,14,33,11,14,9,15,63,54,1017.3,1015.2,16.8,22.6,0,1,0
"2009-10-23-Perth",12.8,27.5,0,8,39,8,8,15,13,60,37,1018.1,1014.9,18.4,27.1,0,1,0
